ID,name,description,image,Lending Amount,Crypto,Country,Category,Asset ID,Background,Skin,Message,Collaboration
206,RUMDUOL #206,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/1.png,40,DAI,Cambodia,Tuk Tuk,1,Yellow,Red,EMPOWERING THE ANONYMOUS HEROS.,IZUMIDA LEE
207,RUMDUOL #207,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/2.png,40,DAI,Cambodia,Tuk Tuk,2,Orange,Yellow,HARVESTING BETTER WORLD.,IZUMIDA LEE
208,RUMDUOL #208,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/3.png,40,DAI,Cambodia,Tuk Tuk,3,Khaki,Blue,NOW IS TOMORROW.,IZUMIDA LEE
209,RUMDUOL #209,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/4.png,40,DAI,Cambodia,Tuk Tuk,4,Blue,Green,MOVING FORWARD TOGETHER.,IZUMIDA LEE
210,RUMDUOL #210,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/5.png,40,DAI,Cambodia,Tuk Tuk,5,Green,Olive Green,NEW FLOW TO A CO-WELLNESS WORLD.,IZUMIDA LEE
211,RUMDUOL #211,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/1.png,40,DAI,Cambodia,Tuk Tuk,1,Yellow,Red,EMPOWERING THE ANONYMOUS HEROS.,IZUMIDA LEE
212,RUMDUOL #212,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/2.png,40,DAI,Cambodia,Tuk Tuk,2,Orange,Yellow,HARVESTING BETTER WORLD.,IZUMIDA LEE
213,RUMDUOL #213,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/3.png,40,DAI,Cambodia,Tuk Tuk,3,Khaki,Blue,NOW IS TOMORROW.,IZUMIDA LEE
214,RUMDUOL #214,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/4.png,40,DAI,Cambodia,Tuk Tuk,4,Blue,Green,MOVING FORWARD TOGETHER.,IZUMIDA LEE
215,RUMDUOL #215,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/5.png,40,DAI,Cambodia,Tuk Tuk,5,Green,Olive Green,NEW FLOW TO A CO-WELLNESS WORLD.,IZUMIDA LEE
216,RUMDUOL #216,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/1.png,40,DAI,Cambodia,Tuk Tuk,1,Yellow,Red,EMPOWERING THE ANONYMOUS HEROS.,IZUMIDA LEE
217,RUMDUOL #217,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/2.png,40,DAI,Cambodia,Tuk Tuk,2,Orange,Yellow,HARVESTING BETTER WORLD.,IZUMIDA LEE
218,RUMDUOL #218,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/3.png,40,DAI,Cambodia,Tuk Tuk,3,Khaki,Blue,NOW IS TOMORROW.,IZUMIDA LEE
219,RUMDUOL #219,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/4.png,40,DAI,Cambodia,Tuk Tuk,4,Blue,Green,MOVING FORWARD TOGETHER.,IZUMIDA LEE
220,RUMDUOL #220,"HARVEST FLOW is a service that enables social contribution by lending cryptocurrency to businesses dedicated to improving the world, thereby earning stable income gains while supporting impactful initiatives. Beyond financial returns, it offers a new form of social action by harvesting global prosperity (Harvest) and creating economic and social impact through the flow of funds (Flow).
The gathered funds are invested in real-world assets (RWA) that generate revenue over time, allowing users to tangibly see how their support is making a positive impact on society through the visualization of social actions.",https://gateway.irys.xyz/gxBSkz6E0rnS3BbbdXEtUD4Dbq1FDeuTsJUp9ejX67M/5.png,40,DAI,Cambodia,Tuk Tuk,5,Green,Olive Green,NEW FLOW TO A CO-WELLNESS WORLD.,IZUMIDA LEE
